nombre,link,direccion,tipo,categoria,telefono,email
LA BOTICA,https://www.turismo.gal/recurso/-/detalle/171228000122/la-botica?langId=es_ES&tp=1001549&ctre=40000240,"Calle Cervantes, nº 1 36780 A Guarda - Pontevedra",Café bar,,,labotica.laguardia@gmail.com
LA BOTICA,https://www.turismo.gal/recurso/-/detalle/v-po-000466/la-botica?langId=es_ES&tp=1001549&ctre=40000240,"Calle Méndez Núñez, nº 2 36002 Pontevedra - Pontevedra",Café bar,,,BOTICAPONTEVEDRA@GMAIL.COM
LA BOUTIQUE DE SANXENXO,https://www.turismo.gal/recurso/-/detalle/v-po-006896/la-boutique-de-sanxenxo?langId=es_ES&tp=1001549&ctre=40000240,PASEO SILGAR S/N 0 Sanxenxo - Pontevedra,Café bar,,+34 986 690 970,boutiqueoficina@yahoo.es
LA BOUTIQUE DEL PAN,https://www.turismo.gal/recurso/-/detalle/170831000551/la-boutique-del-pan?langId=es_ES&tp=1001549&ctre=40000240,"Calle RAFAEL PICO, nº 32 36970 Sanxenxo - Pontevedra",Café bar,,,
LA BOUTIQUE DEL PAN,https://www.turismo.gal/recurso/-/detalle/v-po-005087/la-boutique-del-pan?langId=es_ES&tp=1001549&ctre=40000240,"R/ DOUTOR TOURON, 30 600 Vilagarcía de Arousa - Pontevedra",Café bar,,+34 986 500 954,boutiqueoficina@yahoo.es
LA BOUTIQUE DEL PAN,https://www.turismo.gal/recurso/-/detalle/v-po-008858/la-boutique-del-pan?langId=es_ES&tp=1001549&ctre=40000240,"AVD. BOUZA MARTIN, 1 0 Ribadumia - Pontevedra",Café bar,,,
LA BOUTIQUE DEL PAN,https://www.turismo.gal/recurso/-/detalle/v-po-009050/la-boutique-del-pan?langId=es_ES&tp=1001549&ctre=40000240,"RUA TEIXUGUEIRAS, 23 - NAVIA 0 Vigo - Pontevedra",Café bar,,+34 986 198 202,boutiqueoficina@yahoo.es
LA BOUTIQUE DEL PAN,https://www.turismo.gal/recurso/-/detalle/v-po-009165/la-boutique-del-pan?langId=es_ES&tp=1001549&ctre=40000240,"POLÍGONO INDUSTRIAL DO SALNÉS- RÚA DO PAN, 3 636 Ribadumia - Pontevedra",Café bar,,,
LA BOUTIQUE DEL PAN BRANDARIZ,https://www.turismo.gal/recurso/-/detalle/210306000491/la-boutique-del-pan-brandariz?langId=es_ES&tp=1001549&ctre=40000240,"Calle Brandariz, nº 4 36600 Vilagarcía de Arousa - Pontevedra",Café bar,,,
LA BRAÑA DEL ABUELO,https://www.turismo.gal/recurso/-/detalle/151028000076/la-brana-del-abuelo?langId=es_ES&tp=1001550&ctre=40000242,"LG. Vinquiño, nº 10 36960 Sanxenxo - Pontevedra",Cafetería,,+34 607 620 091,
LA BRUJULA,https://www.turismo.gal/recurso/-/detalle/v-po-001063/la-brujula?langId=es_ES&tp=1001549&ctre=40000240,"Calle Salamanca, nº 7 36211 Vigo - Pontevedra",Café bar,,,GONDOMAR15@HOTMAIL.COM
LA BUENA VIDA,https://www.turismo.gal/recurso/-/detalle/r-po-003023/la-buena-vida?langId=es_ES&tp=24&ctre=142,"Calle Blanco Porto, nº 4 36001 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 625 327 590,tandemcoctel@gmail.com
LA BURGER,https://www.turismo.gal/recurso/-/detalle/210304000324/la-burger?langId=es_ES&tp=1001549&ctre=40000240,"Calle Román López, nº 1 36650 Caldas de Reis - Pontevedra",Café bar,,,
LA BURGUESA,https://www.turismo.gal/recurso/-/detalle/v-po-007137/la-burguesa?langId=es_ES&tp=1001549&ctre=40000240,"Calle Feliciano Barrera, nº 6 36860 Ponteareas - Pontevedra",Café bar,,,
LA BURLA NEGRA,https://www.turismo.gal/recurso/-/detalle/v-po-004351/la-burla-negra?langId=es_ES&tp=1001549&ctre=40000240,"R/ CHAO, 8 0 Vigo - Pontevedra",Café bar,,,
LA CABAÑA SIGLO XXI,https://www.turismo.gal/recurso/-/detalle/12032/la-cabana-siglo-xxi?langId=es_ES&tp=24&ctre=142,"Travesía Principal, nº 6 36770 O Rosal - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 626 238,restaurante@lacabanasigloxxi.com
LA CADIERA,https://www.turismo.gal/recurso/-/detalle/v-po-006973/la-cadiera?langId=es_ES&tp=1001549&ctre=40000240,"C/ 1ª TRAV. SANTIAGO DE VIGO, 5 0 Vigo - Pontevedra",Café bar,,,
LA CALA,https://www.turismo.gal/recurso/-/detalle/c-po-000905/la-cala?langId=es_ES&tp=1001550&ctre=40000242,"Avenida Silgar , nº 58 36960 Sanxenxo - Pontevedra",Cafetería,,,
LA CALLE,https://www.turismo.gal/recurso/-/detalle/v-po-007921/la-calle?langId=es_ES&tp=1001549&ctre=40000240,ROSALIA DE CASTRO Nº 9 BAIXO 36860 Ponteareas - Pontevedra,Café bar,,,
LA CAMA,https://www.turismo.gal/recurso/-/detalle/v-po-009592/la-cama?langId=es_ES&tp=1001549&ctre=40000240,"Porto Deportivo Juan Carlos I, nº Local C 36960 Sanxenxo - Pontevedra",Café bar,,,canyplaya@hotmail.com
LA CÁMARA,https://www.turismo.gal/recurso/-/detalle/38195/la-camara?langId=es_ES&tp=24&ctre=142,"PRAZA DO TEUCRO, 18 0 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,info@lacamararestaurante.com
LA CANELA,https://www.turismo.gal/recurso/-/detalle/210307000547/la-canela?langId=es_ES&tp=1001549&ctre=40000240,"Calle Nicaragua, nº 28 36204 Vigo - Pontevedra",Café bar,,,matosdasilva2000@hotmail.com
LA CANTINA,https://www.turismo.gal/recurso/-/detalle/231214000154/la-cantina?langId=es_ES&tp=1001549&ctre=40000240,"Lugar Vilanoviña (CEPSA VILANOVIÑA"", nº s/n 36616 Meis - Pontevedra",Café bar,,,pablobesada75@gmail.com
LA CANTINA,https://www.turismo.gal/recurso/-/detalle/v-po-006423/la-cantina?langId=es_ES&tp=1001549&ctre=40000240,"Barrio A Abilleira, nº 4 36867 Ponteareas - Pontevedra",Café bar,,,laurainfante372@gmail.com
LA CANTINA,https://www.turismo.gal/recurso/-/detalle/v-po-009061/la-cantina?langId=es_ES&tp=1001549&ctre=40000240,"RUA ALEXANDRE BOVEDA, 17 - ARCADE 36691 Soutomaior - Pontevedra",Café bar,,,
LA CANTINA,https://www.turismo.gal/recurso/-/detalle/v-po-009472/la-cantina?langId=es_ES&tp=1001549&ctre=40000240,"Porto Berbes (Edif. Virxe Do Carme), nº 1 36202 Vigo - Pontevedra",Café bar,,,
LA CANTINA DE MÓNICA,https://www.turismo.gal/recurso/-/detalle/v-po-001423/la-cantina-de-monica?langId=es_ES&tp=1001549&ctre=40000240,"Calle Coruña - C.C. Coia Posto 58, nº 1 36201 Vigo - Pontevedra",Café bar,,,monica.soto.rodriguez74@gmail.com
LA CAPITANA,https://www.turismo.gal/recurso/-/detalle/v-po-004628/la-capitana?langId=es_ES&tp=1001549&ctre=40000240,"Calle Vista o Mar, nº s/n 36350 Nigrán - Pontevedra",Café bar,,+34 986 350 110,lacapitananigran@gmail.com
LA CARBONARA,https://www.turismo.gal/recurso/-/detalle/259415773/la-carbonara?langId=es_ES&tp=24&ctre=142,"Teófilo Llorente 27, baixo Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 442 908,
LA CARLITA PIZZERÍA - RESTAURANTE,https://www.turismo.gal/recurso/-/detalle/r-po-001891/la-carlita-pizzeria-restaurante?langId=es_ES&tp=24&ctre=142,"RÚA SERAFÍN AVENDAÑO, 15 36201 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
LA CARTELERIA,https://www.turismo.gal/recurso/-/detalle/210308000706/la-carteleria?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Velázquez Moreno, nº 41 36202 Vigo - Pontevedra",Café bar,,,
LA CASA DE LAS CINCO PUERTAS,https://www.turismo.gal/recurso/-/detalle/28540/la-casa-de-las-cinco-puertas?langId=es_ES&tp=24&ctre=142,"Avenida Santa María , nº 8 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 851 948,info@5puertas.com
LA CASA DE REME,https://www.turismo.gal/recurso/-/detalle/v-po-007232/la-casa-de-reme?langId=es_ES&tp=1001549&ctre=40000240,"Calle Rosalía de Castro, nº 50 36201 Vigo - Pontevedra",Café bar,,,
LA CASA DE TITA S&L,https://www.turismo.gal/recurso/-/detalle/v-po-006834/la-casa-de-tita-s-l?langId=es_ES&tp=1001549&ctre=40000240,"FOTOGRAFO XOSE GIL, nº 8 036209 Vigo - Pontevedra",Café bar,,,
LA CASA DEL PINCHO,https://www.turismo.gal/recurso/-/detalle/v-po-002625/la-casa-del-pincho?langId=es_ES&tp=1001549&ctre=40000240,"Calle Trasdeza, nº 64 36540 Silleda - Pontevedra",Café bar,,,lorena.malingre@gmail.com
LA CASITA,https://www.turismo.gal/recurso/-/detalle/c-po-001090/la-casita?langId=es_ES&tp=1001550&ctre=40000242,"Calle Don Gonzalo, nº 11 36001 Pontevedra - Pontevedra",Cafetería,,+34 986 854 769,marponte@economistas.org
LA CATA,https://www.turismo.gal/recurso/-/detalle/200415000110/la-cata?langId=es_ES&tp=1001549&ctre=40000240,"Calle Alhondiga, nº 7 36002 Pontevedra - Pontevedra",Café bar,,,
LA CATA,https://www.turismo.gal/recurso/-/detalle/c-po-000601/la-cata?langId=es_ES&tp=1001550&ctre=40000242,"Calle Venezuela, nº 27 36203 Vigo - Pontevedra",Cafetería,,+34 685 160 696,bogdan685@outlook.es
LA CATEDRAL,https://www.turismo.gal/recurso/-/detalle/v-po-006426/la-catedral?langId=es_ES&tp=1001549&ctre=40000240,"Avenida De Vigo, nº 63 A 36003 Pontevedra - Pontevedra",Café bar,,,
LA CATRINA,https://www.turismo.gal/recurso/-/detalle/170419000048/la-catrina?langId=es_ES&tp=1001549&ctre=40000240,"Calle San Xulián, nº 10 36002 Pontevedra - Pontevedra",Café bar,,,paola.gulias@gmail.com
LA CELESTE,https://www.turismo.gal/recurso/-/detalle/210311001248/la-celeste?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Castrelos, nº 6 36210 Vigo - Pontevedra",Café bar,,,
LA CENTRAL GASTRO,https://www.turismo.gal/recurso/-/detalle/210329002102/la-central-gastro?langId=es_ES&tp=24&ctre=142,"Plaza Constitución, nº 8 36202 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 436 466,reservas@lacentralvigo.com
LA CENTRALITA,https://www.turismo.gal/recurso/-/detalle/v-po-003594/la-centralita?langId=es_ES&tp=1001549&ctre=40000240,"Calle PORTA DO SOL, nº 14 36202 Vigo - Pontevedra",Café bar,,+34 986 441 400,
LA CEPA,https://www.turismo.gal/recurso/-/detalle/15485/la-cepa?langId=es_ES&tp=24&ctre=142,"Charino, 39 36002 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 855 274,
LA CEPA GASTROBAR,https://www.turismo.gal/recurso/-/detalle/v-po-004479/la-cepa-gastrobar?langId=es_ES&tp=1001549&ctre=40000240,"Calle Sagunto, nº 9 36205 Vigo - Pontevedra",Café bar,,,mayramillar23@gmail.com
LA CHILANGA,https://www.turismo.gal/recurso/-/detalle/v-po-002357/la-chilanga?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ecuador, nº 48 36203 Vigo - Pontevedra",Café bar,,,ALFILVIGO@ALFILVIGO.COM
LA CHUCHETERIA,https://www.turismo.gal/recurso/-/detalle/210312001477/la-chucheteria?langId=es_ES&tp=1001549&ctre=40000240,"Baixada a Mestre Chane, nº 3 36206 Vigo - Pontevedra",Café bar,,,
LA CIÉNAGA,https://www.turismo.gal/recurso/-/detalle/v-po-005914/la-cienaga?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Ourense, nº 48 36940 Cangas - Pontevedra",Café bar,,,CONCHY112@HOTMAIL.COM
LA CITA GASTRONOMICA,https://www.turismo.gal/recurso/-/detalle/c-po-000178/la-cita-gastronomica?langId=es_ES&tp=1001550&ctre=40000242,"Calle Urzaiz, nº 89 36204 Vigo - Pontevedra",Cafetería,,+34 663 580 899,morochomedina@gmail.com
LA CLEMENTINA,https://www.turismo.gal/recurso/-/detalle/180417000262/la-clementina?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Concordía, nº 29 36700 Tui - Pontevedra",Café bar,,,ORLANDOPERDOMO82@HOTMAIL.COM
LA COCA CHIC,https://www.turismo.gal/recurso/-/detalle/v-po-008866/la-coca-chic?langId=es_ES&tp=1001549&ctre=40000240,"Calle Porto Deportivo Juan Carlos I, nº Local 12 36960 Sanxenxo - Pontevedra",Café bar,,,canyplaya@hotmail.com
LA COCINA DE MARÍA,https://www.turismo.gal/recurso/-/detalle/v-po-004624/la-cocina-de-maria?langId=es_ES&tp=1001549&ctre=40000240,"RÚA LG AS LAGOAS - MARCOSENDE, S/N CAMPUS 36310 Vigo - Pontevedra",Café bar,,,
LA COCINA DE MILA,https://www.turismo.gal/recurso/-/detalle/160330000140/la-cocina-de-mila?langId=es_ES&tp=1001549&ctre=40000240,"Calle Memorias Dun Neno Labrego, nº 4 36500 Lalín - Pontevedra",Café bar,,,
LA COLEGIALA,https://www.turismo.gal/recurso/-/detalle/v-po-002579/la-colegiala?langId=es_ES&tp=1001549&ctre=40000240,"Plaza Da Igrexa, nº 2 36202 Vigo - Pontevedra",Café bar,,,admin@gestiondelnorte.com
LA COLEGIATA,https://www.turismo.gal/recurso/-/detalle/13420/la-colegiata?langId=es_ES&tp=24&ctre=142,"Diego Carmona, 28 36300 Baiona - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 357 281,
LA COLMENA,https://www.turismo.gal/recurso/-/detalle/210311001389/la-colmena?langId=es_ES&tp=1001549&ctre=40000240,"Calle Urzaiz, nº 73 36204 Vigo - Pontevedra",Café bar,,,
LA COLONIAL,https://www.turismo.gal/recurso/-/detalle/v-po-002451/la-colonial?langId=es_ES&tp=1001549&ctre=40000240,"Calle Do Muro, nº 46 36800 Redondela - Pontevedra",Café bar,,,
LA COMIDILLA,https://www.turismo.gal/recurso/-/detalle/260671483/la-comidilla?langId=es_ES&tp=24&ctre=142,"Palma, 5 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 986 215 932,
LA CONSERVERA,https://www.turismo.gal/recurso/-/detalle/210421001358/la-conservera?langId=es_ES&tp=1001549&ctre=40000240,"Calle Marío Puentes, nº 4 36035 Nigrán - Pontevedra",Café bar,,,
LA CONTENTA,https://www.turismo.gal/recurso/-/detalle/v-po-008748/la-contenta?langId=es_ES&tp=1001549&ctre=40000240,"Plaza Praza Constitución, nº 13 36202 Vigo - Pontevedra",Café bar,,,sergiolacontenta@gmail.com
LA CONTINENTAL,https://www.turismo.gal/recurso/-/detalle/v-po-000541/la-continental?langId=es_ES&tp=1001549&ctre=40000240,"Calle SAN FRANCISCO, nº 53 36202 Vigo - Pontevedra",Café bar,,,LORENA@ASESORIAEMPRENDEDOR.ES
LA COQUETA,https://www.turismo.gal/recurso/-/detalle/v-po-003921/la-coqueta?langId=es_ES&tp=1001549&ctre=40000240,"Calle García Lorca, nº 6 36209 Vigo - Pontevedra",Café bar,,,correodacal@mundo-r.com
LA CREACION,https://www.turismo.gal/recurso/-/detalle/190920000139/la-creacion?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Castelao, nº 35 36690 Soutomaior - Pontevedra",Café bar,,,
LA CREAZIONE,https://www.turismo.gal/recurso/-/detalle/240301000007/la-creazione?langId=es_ES&tp=24&ctre=142,"Calle Rosalía de Castro, nº 5 36940 Cangas - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,lacreazionepizzeria@gmail.com
LA CREP,https://www.turismo.gal/recurso/-/detalle/v-po-009257/la-crep?langId=es_ES&tp=1001549&ctre=40000240,"Calle Conde, nº 7 36300 Baiona - Pontevedra",Café bar,,,LACREPBAIONA@GMAIL.COM
LA CREP SWEET AND TAKE AND AWAY,https://www.turismo.gal/recurso/-/detalle/210309000806/la-crep-sweet-and-take-and-away?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Elduayen, nº 9 36300 Baiona - Pontevedra",Café bar,,,
LA CUCA,https://www.turismo.gal/recurso/-/detalle/v-po-003500/la-cuca?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Castrelos, nº 34 36210 Vigo - Pontevedra",Café bar,,,
LA CUCA BRUNCH,https://www.turismo.gal/recurso/-/detalle/c-po-000998/la-cuca-brunch?langId=es_ES&tp=1001550&ctre=40000242,"Avenida García Barbón, nº 27 36201 Vigo - Pontevedra",Cafetería,,,contabilidad@rodriguezrogelconsultores.com
LA CUCHARITA,https://www.turismo.gal/recurso/-/detalle/1373/la-cucharita?langId=es_ES&tp=24&ctre=142,"Avenida Pablo Iglesias, nº 51 36391 Nigrán - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 661 602 956,e30lore@gmail.com
LA CUESTA DE CLAUDIA,https://www.turismo.gal/recurso/-/detalle/260398246/la-cuesta-de-claudia?langId=es_ES&tp=24&ctre=142,"POLA VIA, nº 142 36350 Nigrán - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,+34 986 366 401,lacuestadeclaudia@gmail.com
LA CUEVA,https://www.turismo.gal/recurso/-/detalle/v-po-000561/la-cueva?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Ramón Nieto, nº 157 36205 Vigo - Pontevedra",Café bar,,,
LA CUEVA,https://www.turismo.gal/recurso/-/detalle/v-po-004235/la-cueva?langId=es_ES&tp=1001549&ctre=40000240,"Carretera Loureza, nº 52 36770 O Rosal - Pontevedra",Café bar,,,
LA CUEVA,https://www.turismo.gal/recurso/-/detalle/v-po-005435/la-cueva?langId=es_ES&tp=1001549&ctre=40000240,LG. PORTO CABEIRO 36813 Redondela - Pontevedra,Café bar,,,
LA CULPA DE LA GULA,https://www.turismo.gal/recurso/-/detalle/180404000056/la-culpa-de-la-gula?langId=es_ES&tp=1001549&ctre=40000240,"Calle REAL, nº 25 36900 Pontevedra - Pontevedra",Café bar,,,
LA CULTU,https://www.turismo.gal/recurso/-/detalle/210310001154/la-cultu?langId=es_ES&tp=1001549&ctre=40000240,"Lugar Os Gallos, nº 4 36711 Tui - Pontevedra",Café bar,,,
LA CULTURAL MARIN,https://www.turismo.gal/recurso/-/detalle/v-po-009453/la-cultural-marin?langId=es_ES&tp=1001549&ctre=40000240,"Lg. Igrexario, nº 3 36900 Marín - Pontevedra",Café bar,,,sandra.freiria.nores@gmail.com
LA CULTURAL VIGO,https://www.turismo.gal/recurso/-/detalle/c-po-000540/la-cultural-vigo?langId=es_ES&tp=1001550&ctre=40000242,"Calle Zamora, nº 57 36203 Vigo - Pontevedra",Cafetería,,+34 699 432 391,LOURORODRIGUEZZ@GMAIL.COM
LA CUPULA,https://www.turismo.gal/recurso/-/detalle/v-po-008489/la-cupula?langId=es_ES&tp=1001549&ctre=40000240,"Calle Venezuela, nº 64 36204 Vigo - Pontevedra",Café bar,,,cleber.nf27@gmail.com
LA DAMA DEL RIO,https://www.turismo.gal/recurso/-/detalle/210310001046/la-dama-del-rio?langId=es_ES&tp=1001549&ctre=40000240,"Lugar Foxo, nº 10 36686 A Estrada - Pontevedra",Café bar,,,
LA DE DEBI,https://www.turismo.gal/recurso/-/detalle/200608000114/la-de-debi?langId=es_ES&tp=1001549&ctre=40000240,"Calle Tomás Alonso, nº 17 36208 Vigo - Pontevedra",Café bar,,,deborita1976@gmail.com
LA DE GELO,https://www.turismo.gal/recurso/-/detalle/v-po-007640/la-de-gelo?langId=es_ES&tp=1001549&ctre=40000240,"Calle Sagunto, nº 2 36205 Vigo - Pontevedra",Café bar,,,angelfernandezbarba78@gmail.com
LA DE IRE,https://www.turismo.gal/recurso/-/detalle/v-po-002583/la-de-ire?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ronda Don Bosco, nº 14 36201 Vigo - Pontevedra",Café bar,,,IRENEFRANCISCAAVILAFERNANDEZ@GMAIL.COM
LA DE JOSE LUIS,https://www.turismo.gal/recurso/-/detalle/12788/la-de-jose-luis?langId=es_ES&tp=24&ctre=142,"Avenida De La Concordia, nº 116 36700 Tui - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,,
LA DE JULIO,https://www.turismo.gal/recurso/-/detalle/210311001305/la-de-julio?langId=es_ES&tp=1001549&ctre=40000240,"Calle Colombia, nº 26 Vigo - Pontevedra",Café bar,,,
LA DE KIKE,https://www.turismo.gal/recurso/-/detalle/v-po-008153/la-de-kike?langId=es_ES&tp=1001549&ctre=40000240,"Calle Jenaro de La Fuente, nº 11 36206 Vigo - Pontevedra",Café bar,,,
LA DE MANU,https://www.turismo.gal/recurso/-/detalle/r-po-002384/la-de-manu?langId=es_ES&tp=24&ctre=142,"Calle CALVO SOTELO, nº 40 36700 Tui - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,,
LA DE MANU,https://www.turismo.gal/recurso/-/detalle/v-po-008448/la-de-manu?langId=es_ES&tp=1001549&ctre=40000240,"Calle Jose A. Posadas Curros, nº 12 36203 Vigo - Pontevedra",Café bar,,+34 986 165 254,j.rodriguez@icarvigo.es
LA DE PAULA,https://www.turismo.gal/recurso/-/detalle/180801000027/la-de-paula?langId=es_ES&tp=24&ctre=142,"Carretera Relva, nº 28 36410 O Porriño - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 636 159 051,ENCINAS@DESPACHOPROFESIONALENCINAS.ES
LA DE VIR,https://www.turismo.gal/recurso/-/detalle/v-po-009411/la-de-vir?langId=es_ES&tp=1001549&ctre=40000240,"Calle Ventura Misa, nº 52 36300 Baiona - Pontevedra",Café bar,,,
LA DEHESA,https://www.turismo.gal/recurso/-/detalle/v-po-004483/la-dehesa?langId=es_ES&tp=1001549&ctre=40000240,"R/ SERAFÍN AVENDAÑO, 10 201 Vigo - Pontevedra",Café bar,,,
LA DESPENSA DE CASTILLA,https://www.turismo.gal/recurso/-/detalle/210311001344/la-despensa-de-castilla?langId=es_ES&tp=1001549&ctre=40000240,"Calle Carral, nº 12 36202 Vigo - Pontevedra",Café bar,,+34 668 557 132,luisanajf2306@gmail.com
LA DIEZ,https://www.turismo.gal/recurso/-/detalle/210311001214/la-diez?langId=es_ES&tp=1001549&ctre=40000240,"Calle Santo Cristo, nº 10 36208 Vigo - Pontevedra",Café bar,,,
LA D´FRAN,https://www.turismo.gal/recurso/-/detalle/19722/la-d-fran?langId=es_ES&tp=24&ctre=142,"Calle Rosalía de Castro, nº 36 36001 Pontevedra - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,+34 669 617 851,frangux@hotmail.com
LA EMBAJADA,https://www.turismo.gal/recurso/-/detalle/v-po-009406/la-embajada?langId=es_ES&tp=1001549&ctre=40000240,"Plaza Alfredo Brañas, nº 4 36630 Cambados - Pontevedra",Café bar,,,
LA EMILIA BRUNCH,https://www.turismo.gal/recurso/-/detalle/c-po-000173/la-emilia-brunch?langId=es_ES&tp=1001550&ctre=40000242,"Calle Fragoso, nº 16 36210 Vigo - Pontevedra",Cafetería,,+34 600 713 770,giulanocarlosdaniel@gmail.com
LA ENTREPLANTA DEL TRECE,https://www.turismo.gal/recurso/-/detalle/210311001387/la-entreplanta-del-trece?langId=es_ES&tp=1001549&ctre=40000240,"Rúa Carral, nº 13 36202 Vigo - Pontevedra",Café bar,,,
LA ENTREPLANTA DEL TRECE,https://www.turismo.gal/recurso/-/detalle/210312001446/la-entreplanta-del-trece?langId=es_ES&tp=24&ctre=142,"Calle Rúa Carral, nº 13 36202 Vigo - Pontevedra",Restaurante,4ª Categoría - 1 Tenedor,986 248 970,
LA ERRANTE COCKTAIL BAR,https://www.turismo.gal/recurso/-/detalle/210306000499/la-errante-cocktail-bar?langId=es_ES&tp=1001549&ctre=40000240,"Calle Reloxo, nº 16 36300 Baiona - Pontevedra",Café bar,,,info@laerrantebar.com
LA ESCONDIDA,https://www.turismo.gal/recurso/-/detalle/220601000007/la-escondida?langId=es_ES&tp=24&ctre=142,"Lg. Ameiró, nº 25 36967 Meaño - Pontevedra",Restaurante,3º Categoría - 2 Tenedores,986 746 618,info@loppar.com
LA ESCUADRA,https://www.turismo.gal/recurso/-/detalle/150728000151/la-escuadra?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Fragoso, nº 46 36210 Vigo - Pontevedra",Café bar,,,
LA ESPERA II,https://www.turismo.gal/recurso/-/detalle/170406000010/la-espera-ii?langId=es_ES&tp=1001549&ctre=40000240,"Calle TEIXUGUEIRAS, nº 29 36212 Vigo - Pontevedra",Café bar,,,
LA ESPUELA,https://www.turismo.gal/recurso/-/detalle/v-po-009752/la-espuela?langId=es_ES&tp=1001549&ctre=40000240,"Calle Francisco Regalado, nº 38 36993 Poio - Pontevedra",Café bar,,,bea.araujo.lopez@gmail.com
LA ESPUELA II,https://www.turismo.gal/recurso/-/detalle/210303000173/la-espuela-ii?langId=es_ES&tp=1001549&ctre=40000240,"Calle Figueroa, nº 17 36001 Pontevedra - Pontevedra",Café bar,,,mololagr@hotmail.com
LA ESQUINA,https://www.turismo.gal/recurso/-/detalle/c-po-000839/la-esquina?langId=es_ES&tp=1001550&ctre=40000242,"Calle Pi y Margall, nº 113 36202 Vigo - Pontevedra",Cafetería,,,
LA ESQUINA,https://www.turismo.gal/recurso/-/detalle/v-po-005360/la-esquina?langId=es_ES&tp=1001549&ctre=40000240,"Avenida Galicia, nº 10 36860 Ponteareas - Pontevedra",Café bar,,,ruby_meirol@hotmail.com
LA ESQUINITA CAFÉ BISTRO,https://www.turismo.gal/recurso/-/detalle/v-po-001556/la-esquinita-cafe-bistro?langId=es_ES&tp=1001549&ctre=40000240,"Calle Regueiro, nº 4 36211 Vigo - Pontevedra",Café bar,,,brais@asesoriaemprendedor.es
LA ESTACIÓN,https://www.turismo.gal/recurso/-/detalle/210306000460/la-estacion?langId=es_ES&tp=1001549&ctre=40000240,"Bajada Ao Vao, nº 63 36330 Vigo - Pontevedra",Café bar,,,
LA ESTACION,https://www.turismo.gal/recurso/-/detalle/220126000151/la-estacion?langId=es_ES&tp=1001549&ctre=40000240,"Calle La Estación, nº 1 36640 Pontecesures - Pontevedra",Café bar,,,
LA ESTACIÓN,https://www.turismo.gal/recurso/-/detalle/v-po-000932/la-estacion?langId=es_ES&tp=1001549&ctre=40000240,"R/ ESTACIÓN, 1 - GUILLAREI 36720 Tui - Pontevedra",Café bar,,,
LA ESTACION,https://www.turismo.gal/recurso/-/detalle/v-po-005486/la-estacion?langId=es_ES&tp=1001549&ctre=40000240,"Lg. A Estación - Botos, nº 48 36519 Lalín - Pontevedra",Café bar,,,candidogz@outlook.com
LA ESTAFETA,https://www.turismo.gal/recurso/-/detalle/v-po-005642/la-estafeta?langId=es_ES&tp=1001549&ctre=40000240,"RUA CELSO GARCIA DE LA RIEGA, 4 36002 Pontevedra - Pontevedra",Café bar,,,
LA ESTRELLA DE JOSE,https://www.turismo.gal/recurso/-/detalle/160202000005/la-estrella-de-jose?langId=es_ES&tp=1001549&ctre=40000240,"Calle Travesía de Vigo, nº 132 36207 Vigo - Pontevedra",Café bar,,,
LA ESTRELLA DE LA ESTACION,https://www.turismo.gal/recurso/-/detalle/c-po-000894/la-estrella-de-la-estacion?langId=es_ES&tp=1001550&ctre=40000242,"Calle Eduardo Pondal - Vialia, nº 63 36003 Pontevedra - Pontevedra",Cafetería,,+34 609 839 817,migarcoarmak@hotmail.com
LA FACTORIA,https://www.turismo.gal/recurso/-/detalle/210307000519/la-factoria?langId=es_ES&tp=1001549&ctre=40000240,"Calle Aragón, nº 12 36206 Vigo - Pontevedra",Café bar,,,lafactoriavigo@gmail.com
