nombre,link,direccion,tipo,categoria,telefono,email
FARSUND,https://www.turismo.gal/recurso/-/detalle/2548/farsund?langId=es_ES&tp=22&ctre=129,"Praia de Areas, nº 54 36960 Sanxenxo - Pontevedra",Hotel,1 Estrella,+34 986 729 000 / +34 986 741 215,hotelfarsund@terra.es
FERCOMAR,https://www.turismo.gal/recurso/-/detalle/269982581/fercomar?langId=es_ES&tp=67&ctre=135,"TELLEIRO-NOALLA, 31 36990 Sanxenxo - Pontevedra",Pensión,2 estrellas,+34 986 744 161,
FERNANDEZ,https://www.turismo.gal/recurso/-/detalle/32158/fernandez?langId=es_ES&tp=22&ctre=129,"Lugar Vinquiño , nº 19 36960 Sanxenxo - Pontevedra",Hotel,1 Estrella,+34 986 690 575,rcl.admon@gmail.com
FINCA BRIABÍ,https://www.turismo.gal/recurso/-/detalle/181015000137/finca-briabi?langId=es_ES&tp=71&ctre=134,"Estrada nacional 120, nº 15 36880 A Cañiza - Pontevedra",Turismo rural,Grupo-C (Casa de Labranza),,info@fincabriabi.com
FINCA MANGÜEIRO,https://www.turismo.gal/recurso/-/detalle/280380123/finca-mangu-eiro?langId=es_ES&tp=1000180&ctre=1000220,"Calle Mangüeiro, nº 2 0 Vilaboa - Pontevedra",Vivienda Turística,,,info@fmrural.com
FLORIDA,https://www.turismo.gal/recurso/-/detalle/2329/florida?langId=es_ES&tp=22&ctre=129,nº 28 36960 Sanxenxo - Pontevedra,Hotel,1 Estrella,,info@hotelfloridalanzada.es
FLORIDA,https://www.turismo.gal/recurso/-/detalle/38022/florida?langId=es_ES&tp=67&ctre=135,"R/ GARCÍA CAMBA, 11 36001 Pontevedra - Pontevedra",Pensión,1 estrella,+34 986 851 979,
FLORIDA-MAR,https://www.turismo.gal/recurso/-/detalle/2331/florida-mar?langId=es_ES&tp=22&ctre=129,"Calle Emilia Pardo Bazán , nº 3 36960 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 724 340 / +34 986 691 580,info@hotelfloridamar.es
FOGAR DE BREOGAN,https://www.turismo.gal/recurso/-/detalle/274930868/fogar-de-breogan?langId=es_ES&tp=67&ctre=135,"SEIXO, 1 36500 Lalín - Pontevedra",Pensión,3 estrellas,,
FOLLAS NOVAS,https://www.turismo.gal/recurso/-/detalle/240508000170/follas-novas?langId=es_ES&tp=67&ctre=135,"Calle de Abaixo, nº 139 36760 O Rosal - Pontevedra",Pensión,1 estrella,,
FONTE DO MUIÑO,https://www.turismo.gal/recurso/-/detalle/160915000029/fonte-do-muino?langId=es_ES&tp=1000180&ctre=1000220,"Calle Camiño, nº 1 36005 Poio - Pontevedra",Vivienda Turística,,,chandevila@yahoo.es
FONTECLARA,https://www.turismo.gal/recurso/-/detalle/2159/fonteclara?langId=es_ES&tp=71&ctre=134,"SANTA MARIÑA DE RIBEIRA, nº 6 36680 A Estrada - Pontevedra",Turismo rural,Grupo-B (Casa de Aldea),+34 986 573 209,info@fonteclara.com
FORXÁN,https://www.turismo.gal/recurso/-/detalle/230615000464/forxan?langId=es_ES&tp=68&ctre=130,nº 62 36979 Sanxenxo - Pontevedra,Apartamento,Apartamentos 1 Llave,+34 623 992 666,info@apartamentosforxan.com
FRANCÓN,https://www.turismo.gal/recurso/-/detalle/6606/francon?langId=es_ES&tp=69&ctre=139,LG. FRANCÓN-ALDÁN 36945 Cangas - Pontevedra,Camping,Camping de 2ª Categoria,+34 986 328 292,
FRANKFURT,https://www.turismo.gal/recurso/-/detalle/33302/frankfurt?langId=es_ES&tp=22&ctre=129,"Avenida de Cambados , nº 97 36620 Vilanova de Arousa - Pontevedra",Hotel,1 Estrella,+34 986 555 001 / +34 986 554 165,info@altefrankfurt.es
GAIVOTA,https://www.turismo.gal/recurso/-/detalle/9669/gaivota?langId=es_ES&tp=22&ctre=129,nº 32 36960 Sanxenxo - Pontevedra,Hotel,1 Estrella,+34 986 723 942,info@hotelgaivota.es
GALAICO,https://www.turismo.gal/recurso/-/detalle/129/galaico?langId=es_ES&tp=22&ctre=129,"Vimbieiro , nº 32 36960 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 720 708,informacion@galaicohotel.com
GALICIA,https://www.turismo.gal/recurso/-/detalle/28375/galicia?langId=es_ES&tp=71&ctre=134,36556 Forcarei - Pontevedra,Turismo rural,Grupo-B (Casa de Aldea),+34 986 754 073,galiciavisit@yahoo.es
GALICIA,https://www.turismo.gal/recurso/-/detalle/72/galicia?langId=es_ES&tp=22&ctre=129,"Camino Zapateiro , nº 26 36995 Poio - Pontevedra",Hotel,2 Estrellas,+34 986 771 011,reservas@hotel-galicia.es
GALICIA PALACE,https://www.turismo.gal/recurso/-/detalle/88/galicia-palace?langId=es_ES&tp=22&ctre=129,"Avenida de Vigo , nº 3 36003 Pontevedra - Pontevedra",Hotel,4 Estrellas,+34 986 864 411,reservas@galiciapalace.com
GAVIA,https://www.turismo.gal/recurso/-/detalle/33648/gavia?langId=es_ES&tp=22&ctre=129,"Avenida Teniente Domínguez, nº 41 36980 O Grove - Pontevedra",Hotel,1 Estrella,+34 986 733 425,
GBC CALDAS HOSTEL,https://www.turismo.gal/recurso/-/detalle/210726000417/gbc-caldas-hostel?langId=es_ES&tp=1000100&ctre=1000120,"Calle Silgadas, nº 16 36650 Caldas de Reis - Pontevedra",Albergue Turístico,,,caldas@gbchostel.com
GBC HOSTEL,https://www.turismo.gal/recurso/-/detalle/200630000521/gbc-hostel?langId=es_ES&tp=1000100&ctre=1000120,"Calle do Gorgullón, nº 72 36003 Pontevedra - Pontevedra",Albergue Turístico,,,
GENEVE,https://www.turismo.gal/recurso/-/detalle/35974/geneve?langId=es_ES&tp=67&ctre=135,"José Mato, nº 12 36210 Vigo - Pontevedra",Pensión,2 estrellas,+34 986 211 311,
GLAMPING DO MAR,https://www.turismo.gal/recurso/-/detalle/220919000307/glamping-do-mar?langId=es_ES&tp=69&ctre=139,"Camino de Cela, nº sn 36309 Baiona - Pontevedra",Camping,1 estrella,,glampingdomar@gmail.com
GLAMPING ILLA DE AROUSA,https://www.turismo.gal/recurso/-/detalle/210115000079/glamping-illa-de-arousa?langId=es_ES&tp=69&ctre=139,"Lugar de Quilma, nº s/n 36626 A Illa de Arousa - Pontevedra",Camping,Camping de 2ª Categoria,,reservas@arousaglamping.com
GLASGOW,https://www.turismo.gal/recurso/-/detalle/11021/glasgow?langId=es_ES&tp=22&ctre=129,"Lugar O Serrallo, nº 9 36309 Oia - Pontevedra",Hotel,3 Estrellas,+34 986 361 552,
GODAY,https://www.turismo.gal/recurso/-/detalle/2514/goday?langId=es_ES&tp=22&ctre=129,"Avenida Teniente Domínguez , nº 24 36980 O Grove - Pontevedra",Hotel,1 Estrella,+34 986 730 437 / +34 986 731 191,hotel-goday@hotelgoday.com
GRAN HOTEL NAGARI BOUTIQUE & SPA,https://www.turismo.gal/recurso/-/detalle/272921903/gran-hotel-nagari-boutique-spa?langId=es_ES&tp=22&ctre=129,"Plaza Compostela, nº 21 36201 Vigo - Pontevedra",Hotel,5 Estrellas,+34 986 211 111,hotel@granhotelnagari.com
GRAN PROA,https://www.turismo.gal/recurso/-/detalle/2310/gran-proa?langId=es_ES&tp=22&ctre=129,"Calle Ramón Encinas, nº 4 36992 Poio - Pontevedra",Hotel,2 Estrellas,+34 986 740 433,reservas@hotelgranproa.com
GRAN TALASO HOTEL SANXENXO,https://www.turismo.gal/recurso/-/detalle/36422/gran-talaso-hotel-sanxenxo?langId=es_ES&tp=22&ctre=129,"Paseo Praia de Silgar, nº 3 36960 Sanxenxo - Pontevedra",Hotel,4 Estrellas,+34 986 691 111,reservas@hotelsanxenxo.com
GRAN VÍA,https://www.turismo.gal/recurso/-/detalle/38039/gran-via?langId=es_ES&tp=67&ctre=135,"Avenida Gran Via, nº 41 36204 Vigo - Pontevedra",Pensión,3 estrellas,+34 986 079 086 / +34 986 415 444,reservas@hostalgranvia.com
GREEN HOUSE,https://www.turismo.gal/recurso/-/detalle/250220000315/green-house?langId=es_ES&tp=67,"Lugar Caleiro, nº 3C 36620 Vilanova de Arousa - Pontevedra",Pensiones,2 estrellas,,mninesuarez@gmail.com
GROVE,https://www.turismo.gal/recurso/-/detalle/28522/grove?langId=es_ES&tp=22&ctre=129,"Calle Rosalía de Castro , nº 51 36980 O Grove - Pontevedra",Hotel,1 Estrella,+34 986 735 088 / +34 986 731 020,reservas@hotelgrove.es
"GUEST HOUSE ""CLAREVAR""",https://www.turismo.gal/recurso/-/detalle/210329002109/guest-house-clarevar-?langId=es_ES&tp=67&ctre=135,"Lugar A Farrapa, nº sn 36710 Tui - Pontevedra",Pensión,1 estrella,,riossilvosa@gmail.com
H. CELENIS,https://www.turismo.gal/recurso/-/detalle/240718000337/h.-celenis?langId=es_ES&tp=67&ctre=135,"Calle Real, nº 20 36650 Caldas de Reis - Pontevedra",Pensión,3 estrellas,986 49 93 51,reservas@hcelenis.com
H4,https://www.turismo.gal/recurso/-/detalle/85/h4?langId=es_ES&tp=22&ctre=129,"Calle A Granxa , nº 34 36940 Cangas - Pontevedra",Hotel,3 estrellas superior,,bentio@bscastroarquitectura.com
HARPAZUL APARTMENTS,https://www.turismo.gal/recurso/-/detalle/200518000077/harpazul-apartments?langId=es_ES&tp=68&ctre=130,"Avenida Muiños de Vento, nº 5 36612 Catoira - Pontevedra",Apartamento,Apartamentos 2 Llaves,986 298 457,info@harpazul.com
HERBIÑA,https://www.turismo.gal/recurso/-/detalle/2512/herbina?langId=es_ES&tp=22&ctre=129,"Avenida Vilariño , nº 12 36630 Cambados - Pontevedra",Hotel,2 Estrellas,,herbinahotel@hotmail.com
HERMIDA 5.000,https://www.turismo.gal/recurso/-/detalle/92/hermida-5.000?langId=es_ES&tp=22&ctre=129,"Avenida Caleiro, nº 82 36620 Vilanova de Arousa - Pontevedra",Hotel,2 estrellas superior,+34 986 554 343 / +34 986 561 526,hotelhermida5000@hotmail.com
HESPERIA VIGO,https://www.turismo.gal/recurso/-/detalle/1998/hesperia-vigo?langId=es_ES&tp=22&ctre=129,"Avenida La Florida , nº 60 36210 Vigo - Pontevedra",Hotel,4 Estrellas,+34 986 296 600,hotel@hesperia-vigo.com
HOGAR DEL PUERTO,https://www.turismo.gal/recurso/-/detalle/28620/hogar-del-puerto?langId=es_ES&tp=67&ctre=135,"R/ ALMIRANTE REGALADO, 26 - COMBARRO 36993 Poio - Pontevedra",Pensión,1 estrella,+34 986 770 116,juan1430@hotmail.es
HOLIDAY,https://www.turismo.gal/recurso/-/detalle/2520/holiday?langId=es_ES&tp=22&ctre=129,"Carretera Pola Vía, nº 17 36350 Nigrán - Pontevedra",Hotel,1 Estrella,+34 986 366 403,hotelholidaynigran@yahoo.es
HOSPEDAXE PADE,https://www.turismo.gal/recurso/-/detalle/250314000240/hospedaxe-pade?langId=es_ES&tp=67,"Calle Xosefina Blanco, nº 18 36620 Vilanova de Arousa - Pontevedra",Pensiones,1 estrella,,
HOSPEDERIA MONACAL SAN GONZALO DAS PENAS,https://www.turismo.gal/recurso/-/detalle/11591/hospederia-monacal-san-gonzalo-das-penas?langId=es_ES&tp=22&ctre=129,ACIVEIRO 36556 Forcarei - Pontevedra,Hotel,3 Estrellas,+34 981 569 350,gerencia@pousadasdecompostela.com
HOSPEDERIA MONASTERIO DE POIO,https://www.turismo.gal/recurso/-/detalle/272920255/hospederia-monasterio-de-poio?langId=es_ES&tp=22&ctre=129,"Plaza Convento , nº 2 36995 Poio - Pontevedra",Hotel,1 Estrella,+34 986 770 000,hospederiappmm@gmail.com
"HOSTAL ""EIDO DO REI""",https://www.turismo.gal/recurso/-/detalle/211109000071/hostal-eido-do-rei-?langId=es_ES&tp=67&ctre=135,nº 7 36893 Ponteareas - Pontevedra,Pensión,3 estrellas,986 65 43 38,ola@eidodorei.com
HOSTAL ACOLÁ ROOMS,https://www.turismo.gal/recurso/-/detalle/200717000371/hostal-acola-rooms?langId=es_ES&tp=67&ctre=135,"Calle Ferreiros, nº 22 36002 Pontevedra - Pontevedra",Pensión,2 estrellas,,albergue@acolahostel.com
HOSTAL CASA LOAIRA,https://www.turismo.gal/recurso/-/detalle/280381841/hostal-casa-loaira?langId=es_ES&tp=67&ctre=135,"Barrio As Aceñas, nº 2 36626 A Illa de Arousa - Pontevedra",Pensión,2 estrellas,+34 616 964 947,info@prcasablanca.com
HOSTAL EL VOLANTE,https://www.turismo.gal/recurso/-/detalle/36453/hostal-el-volante?langId=es_ES&tp=67&ctre=135,"Lugar O Budiño, nº 9 36475 O Porriño - Pontevedra",Pensión,2 estrellas,+34 986 346 415,info@dongustococineros.com
HOSTAL ESTACION,https://www.turismo.gal/recurso/-/detalle/31131/hostal-estacion?langId=es_ES&tp=67&ctre=135,"PONTEVEDRA, nº 42 36680 A Estrada - Pontevedra",Pensión,1 estrella,+34 986 572 322,
HOSTAL LALIN,https://www.turismo.gal/recurso/-/detalle/33243/hostal-lalin?langId=es_ES&tp=67&ctre=135,"Avenida Florida, nº 14 36209 Vigo - Pontevedra",Pensión,2 estrellas,+34 986 232 699,hostallalin@hostallalin.com
HOSTAL LAS VEGAS,https://www.turismo.gal/recurso/-/detalle/230606000168/hostal-las-vegas?langId=es_ES&tp=67&ctre=135,Avenida de Pontevedra 36940 Cangas - Pontevedra,Pensión,2 estrellas,+34 986 171 866,
HOSTAL LOURO,https://www.turismo.gal/recurso/-/detalle/38025/hostal-louro?langId=es_ES&tp=67&ctre=135,"Avenida de Bos Aires, nº 6 36400 O Porriño - Pontevedra",Pensión,2 estrellas,+34 986 112 941,hostallouro2019@gmail.com
HOSTAL O CENDAL,https://www.turismo.gal/recurso/-/detalle/211119000159/hostal-o-cendal?langId=es_ES&tp=67&ctre=135,"Plaza San Agustin, nº 11 36440 As Neves - Pontevedra",Pensión,3 estrellas,+34 986 648 000,hostalocendal@gmail.com
HOSTEL ACOLÁ,https://www.turismo.gal/recurso/-/detalle/180615000321/hostel-acola?langId=es_ES&tp=1000100&ctre=1000120,"Calle ARZOBISPO MALVAR, nº 15 36002 Pontevedra - Pontevedra",Albergue Turístico,,+34 678 680 758,albergue@acolahostel.com
HOSTEL ACOLÁ SPORT,https://www.turismo.gal/recurso/-/detalle/190423000320/hostel-acola-sport?langId=es_ES&tp=1000100&ctre=1000120,"Calle Arcebispo Malvar, nº 11 36002 Pontevedra - Pontevedra",Albergue Turístico,,+34 678 680 758,albergue@acolahostel.com
HOSTEL ALBERGUE O MESON PONTESAMPAIO,https://www.turismo.gal/recurso/-/detalle/190426000372/hostel-albergue-o-meson-pontesampaio?langId=es_ES&tp=1000100&ctre=1000120,"Lugar Mesón, nº 12 36690 Pontevedra - Pontevedra",Albergue Turístico,,+34 986 670 165,hostelalberguepontesampaio@gmail.com
HOSTEL CAMINO PORTUGUES,https://www.turismo.gal/recurso/-/detalle/190531000572/hostel-camino-portugues?langId=es_ES&tp=1000100&ctre=1000120,"O Serrallo , nº 12 36309 Oia - Pontevedra",Albergue Turístico,,+34 886 133 252,aaronrb1984@hotmail.com
"HOSTEL CAMINO PORTUGUES, S.L.",https://www.turismo.gal/recurso/-/detalle/180911000092/hostel-camino-portugues-s.l.?langId=es_ES&tp=1000100&ctre=1000120,"Avenida Buenos Aires, nº 40 36400 O Porriño - Pontevedra",Albergue Turístico,,+34 619 533 628,alojamientocaminoportugues@gmail.com
HOSTEL CHARINO,https://www.turismo.gal/recurso/-/detalle/220707000178/hostel-charino?langId=es_ES&tp=1000100&ctre=1000120,"Calle Paio Gómez Charino, nº 19 36002 Pontevedra - Pontevedra",Albergue Turístico,,,reservas@hostelcharino.com
HOSTEL STEP HOME CANGAS,https://www.turismo.gal/recurso/-/detalle/240718000349/hostel-step-home-cangas?langId=es_ES&tp=1000100&ctre=1000120,"Calle Seixo, nº 18 36940 Cangas - Pontevedra",Albergue Turístico,,,inmobiliariajxd@gmail.com
HOTEL A BOTA,https://www.turismo.gal/recurso/-/detalle/36099/hotel-a-bota?langId=es_ES&tp=22&ctre=129,"Lugar As Chouzas, nº 10 36970 Sanxenxo - Pontevedra",Hotel,3 Estrellas,+34 986 721 299,hotelabota@hotmail.es
HOTEL A ESTRADA ROOMS,https://www.turismo.gal/recurso/-/detalle/258861368/hotel-a-estrada-rooms?langId=es_ES&tp=22&ctre=129,"Carretera Codeseda , nº 37 36680 A Estrada - Pontevedra",Hotel,1 Estrella,,donjuanaestrada@gmail.com
HOTEL A MARIÑA,https://www.turismo.gal/recurso/-/detalle/15720/hotel-a-marina?langId=es_ES&tp=22&ctre=129,"Calle Os Pazos , nº 6-8 36630 Cambados - Pontevedra",Hotel,2 Estrellas,+34 986 520 108,hotel@hotelamarina.es
HOTEL A RAIÑA,https://www.turismo.gal/recurso/-/detalle/36589/hotel-a-raina?langId=es_ES&tp=22&ctre=129,"A RIÑA, nº 21 36794 Oia - Pontevedra",Hotel,2 Estrellas,+34 986 362 908,oia@hotelaraina.com
HOTEL A TORRE DO XUDEU,https://www.turismo.gal/recurso/-/detalle/280380632/hotel-a-torre-do-xudeu?langId=es_ES&tp=22&ctre=129,"Calle Tyde, nº 3 36700 Tui - Pontevedra",Hotel,2 estrellas superior,,info@atorredoxudeu.es
HOTEL ACQUAMARIS,https://www.turismo.gal/recurso/-/detalle/33604/hotel-acquamaris?langId=es_ES&tp=22&ctre=129,"Lugar Aios, nº 75 36630 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 727 932,galicia@apartamentos3000.com
HOTEL AIRIÑOS,https://www.turismo.gal/recurso/-/detalle/135/hotel-airinos?langId=es_ES&tp=22&ctre=129,"Avenida Eugenio Sequeiros, nº 30 36940 Cangas - Pontevedra",Hotel,3 Estrellas,+34 986 304 000,airinos@airinos.com
HOTEL ALDA CASTELAO,https://www.turismo.gal/recurso/-/detalle/8289/hotel-alda-castelao?langId=es_ES&tp=22&ctre=129,"Calle Arzobispo Lago , nº 5 36600 Vilagarcía de Arousa - Pontevedra",Hotel,3 Estrellas,+34 986 512 426,info@hcastelao.es
HOTEL ALDA CENTRO PONTEVEDRA,https://www.turismo.gal/recurso/-/detalle/2499/hotel-alda-centro-pontevedra?langId=es_ES&tp=22&ctre=129,"Avenida González Besada, nº 3 36001 Pontevedra - Pontevedra",Hotel,1 Estrella,+34 986 851 217,info@hcomercio.com
HOTEL AMORIÑO,https://www.turismo.gal/recurso/-/detalle/240917000259/hotel-amorino?langId=es_ES&tp=22&ctre=129,"Calle Arraial, nº 39 36700 Tui - Pontevedra",Hotel,3 Estrellas,+34 696 944 945,info@hotelamorino.com
HOTEL ANCORA,https://www.turismo.gal/recurso/-/detalle/120/hotel-ancora?langId=es_ES&tp=22&ctre=129,"Lugar A Granxa, nº 2A 36966 Sanxenxo - Pontevedra",Hotel,3 Estrellas,,info@hotelancora.es
HOTEL AQUARIA CANELIÑAS,https://www.turismo.gal/recurso/-/detalle/132/hotel-aquaria-canelinas?langId=es_ES&tp=22&ctre=129,"Avenida de Pontevedra, nº 40 36970 Sanxenxo - Pontevedra",Hotel,3 Estrellas,,CANELINAS@AQUARIA-HOTELS.ES
HOTEL ARCE,https://www.turismo.gal/recurso/-/detalle/33422/hotel-arce?langId=es_ES&tp=22&ctre=129,"Calle Julián Valverde , nº 40 36393 Baiona - Pontevedra",Hotel,1 Estrella,+34 986 386 060,contactus@hotelarce.com
HOTEL ARDORA,https://www.turismo.gal/recurso/-/detalle/121/hotel-ardora?langId=es_ES&tp=22&ctre=129,"AIOS, nº 155 36990 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 723 950,ardora@gmail.com
HOTEL AREAS PLAYA,https://www.turismo.gal/recurso/-/detalle/220526000575/hotel-areas-playa?langId=es_ES&tp=22&ctre=129,"Lugar Playa de Areas, nº 6 36966 Sanxenxo - Pontevedra",Hotel,1 estrella superior,+34 663 415 452,areasplayahotel@gmail.com
HOTEL ARSUS,https://www.turismo.gal/recurso/-/detalle/11201/hotel-arsus?langId=es_ES&tp=22&ctre=129,"Calle Lepanto, nº 8 36201 Vigo - Pontevedra",Hotel,2 Estrellas,,contacto@hotelargentino.es
HOTEL ATLANTE SANXENXO,https://www.turismo.gal/recurso/-/detalle/101/hotel-atlante-sanxenxo?langId=es_ES&tp=22&ctre=129,"Paseo Praia de Silgar, nº 2 36960 Sanxenxo - Pontevedra",Hotel,4 Estrellas,+34 986 690 750,info@hoteljusto.es
HOTEL ATLANTICO,https://www.turismo.gal/recurso/-/detalle/37403/hotel-atlantico?langId=es_ES&tp=22&ctre=129,"Montalbo, nº 81 36979 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 724 474,RECEPCION@HOTELATLANTICOSANXENXO.COM
HOTEL ATTICA21 VIGO,https://www.turismo.gal/recurso/-/detalle/220627000329/hotel-attica21-vigo?langId=es_ES&tp=22&ctre=129,"Avenida de Samil, nº 15 36212 Vigo - Pontevedra",Hotel,4 estrellas superior,+34 986 462 121,info.vigo@attica21hotels.com
HOTEL AVION,https://www.turismo.gal/recurso/-/detalle/170710000212/hotel-avion?langId=es_ES&tp=22&ctre=129,"Carretera Redondela, nº 3 36318 Vigo - Pontevedra",Hotel,2 Estrellas,986 487 009,
HOTEL BALNEARIO,https://www.turismo.gal/recurso/-/detalle/3072/hotel-balneario?langId=es_ES&tp=22&ctre=129,nº 116 36721 Tui - Pontevedra,Hotel,2 Estrellas,+34 986 629 005,info@balneariodecaldelas.com
HOTEL BIENESTAR MOAÑA,https://www.turismo.gal/recurso/-/detalle/259255767/hotel-bienestar-moana?langId=es_ES&tp=22&ctre=129,"Calle Donato Bernández , nº 5 36950 Moaña - Pontevedra",Hotel,4 Estrellas,+34 986 393 176,hotel@bienestarmoana.com
HOTEL BOUTIQUE AGUA DE MAR,https://www.turismo.gal/recurso/-/detalle/160127000050/hotel-boutique-agua-de-mar?langId=es_ES&tp=22&ctre=129,"Calle Lepanto, nº 12 36201 Vigo - Pontevedra",Hotel,4 Estrellas,+34 986 436 122,
HOTEL BOUTIQUE VILAVELLA,https://www.turismo.gal/recurso/-/detalle/230621000637/hotel-boutique-vilavella?langId=es_ES&tp=22&ctre=129,"Calle Vilavella A, nº 12 36980 O Grove - Pontevedra",Hotel,2 Estrellas,+34 663 260 112,info@hotelvilavella.com
HOTEL BRUSELAS,https://www.turismo.gal/recurso/-/detalle/37120/hotel-bruselas?langId=es_ES&tp=22&ctre=129,"Calle Ourense, nº 7 36780 A Guarda - Pontevedra",Hotel,2 Estrellas,+34 986 614 521,info@hotel-bruselas.com
HOTEL CABO DE FESTIÑANZA,https://www.turismo.gal/recurso/-/detalle/28447/hotel-cabo-de-festinanza?langId=es_ES&tp=22&ctre=129,"Praia de Areas , nº 1 36960 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 741 639,info@hotelcabofestinanza.com
HOTEL CAMPOMAR,https://www.turismo.gal/recurso/-/detalle/133/hotel-campomar?langId=es_ES&tp=22&ctre=129,"Lugar de Mourelos, nº 69 36990 Sanxenxo - Pontevedra",Hotel,3 estrellas superior,+34 986 744 972,info@hotelcampomar.es
HOTEL CANDOR,https://www.turismo.gal/recurso/-/detalle/221104000036/hotel-candor?langId=es_ES&tp=22&ctre=129,"Calle Pedreira, nº 45 36830 A Lama - Pontevedra",Hotel,3 Estrellas,+34 886 060 229,afonteaugadoce@gmail.com
HOTEL CANELAS,https://www.turismo.gal/recurso/-/detalle/145/hotel-canelas?langId=es_ES&tp=22&ctre=129,nº 12 36970 Sanxenxo - Pontevedra,Hotel,4 Estrellas,+34 986 720 867,info@hotelcanelas.com
HOTEL CANO ALTO,https://www.turismo.gal/recurso/-/detalle/37906/hotel-cano-alto?langId=es_ES&tp=22&ctre=129,36659 Caldas de Reis - Pontevedra,Hotel,1 Estrella,+34 986 540 526,reservas@hotelcanoalto.com
HOTEL CARLOS I SILGAR,https://www.turismo.gal/recurso/-/detalle/29585/hotel-carlos-i-silgar?langId=es_ES&tp=22&ctre=129,"Calle Vigo , nº s/n 36960 Sanxenxo - Pontevedra",Hotel,4 Estrellas,+34 986 727 036,info@hotelcarlos.es
HOTEL CARRIL,https://www.turismo.gal/recurso/-/detalle/258780356/hotel-carril?langId=es_ES&tp=22&ctre=129,"Calle Lucena , nº 18 36610 Vilagarcía de Arousa - Pontevedra",Hotel,4 Estrellas,+34 986 505 331,reservas@hotelcarril.com
HOTEL CASA ROSITA,https://www.turismo.gal/recurso/-/detalle/134/hotel-casa-rosita?langId=es_ES&tp=22&ctre=129,nº 8 36634 Cambados - Pontevedra,Hotel,2 Estrellas,+34 986 543 477 / +34 986 542 878,hrosita@hrosita.com
HOTEL CERVANTES,https://www.turismo.gal/recurso/-/detalle/130/hotel-cervantes?langId=es_ES&tp=22&ctre=129,"Calle Progreso, nº 31 36960 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 720 700,sernieto@sernieto.com
HOTEL CONS DA GARDA,https://www.turismo.gal/recurso/-/detalle/2297/hotel-cons-da-garda?langId=es_ES&tp=22&ctre=129,"AREA, nº 33 36988 O Grove - Pontevedra",Hotel,1 Estrella,+34 986 738 493,info@hotelconsdagarda.com
HOTEL COSTA VERDE,https://www.turismo.gal/recurso/-/detalle/258769392/hotel-costa-verde?langId=es_ES&tp=22&ctre=129,"Carretera Xeral de Viladesuso, nº 168 36309 Oia - Pontevedra",Hotel,2 Estrellas,+34 986 361 561,info@hotelrestaurantecostaverde.es
HOTEL DEL MAR,https://www.turismo.gal/recurso/-/detalle/1986/hotel-del-mar?langId=es_ES&tp=22&ctre=129,"Paseo Praia do Silgar , nº 52 36990 Sanxenxo - Pontevedra",Hotel,2 Estrellas,,derlmarhotel@hotmail.es
HOTEL DEL MAR,https://www.turismo.gal/recurso/-/detalle/2570/hotel-del-mar?langId=es_ES&tp=22&ctre=129,"Calle Luis Taboada , nº 36 36201 Vigo - Pontevedra",Hotel,1 Estrella,+34 986 436 811,hoteldelmar@worldonline.es
HOTEL DELFIN AZUL,https://www.turismo.gal/recurso/-/detalle/142/hotel-delfin-azul-?langId=es_ES&tp=22&ctre=129,"Carretera A Lanzada, nº 118 36990 Sanxenxo - Pontevedra",Hotel,2 Estrellas,,garcia.rey.estrella@gmail.com
HOTEL DUENDE,https://www.turismo.gal/recurso/-/detalle/2510/hotel-duende?langId=es_ES&tp=22&ctre=129,"Calle Ourense, nº 10 36630 Cambados - Pontevedra",Hotel,1 Estrella,+34 986 543 075,info@hotelelduende.com
HOTEL EUROSTARS ISLA DE LA TOJA,https://www.turismo.gal/recurso/-/detalle/28896/hotel-eurostars-isla-de-la-toja?langId=es_ES&tp=22&ctre=129,"Calle Isla de la Toja, nº sn 36991 O Grove - Pontevedra",Hotel,4 Estrellas,+34 986 730 050,reservas@eurostarsisladelatoja.com
HOTEL EXE VIA ARGENTUM,https://www.turismo.gal/recurso/-/detalle/36426/hotel-exe-via-argentum?langId=es_ES&tp=22&ctre=129,"Calle Outeiro , nº 52 36540 Silleda - Pontevedra",Hotel,4 Estrellas,+34 986 581 330,reservas@exeviaargentum.com
HOTEL FONTEVERDE,https://www.turismo.gal/recurso/-/detalle/261432088/hotel-fonteverde?langId=es_ES&tp=22&ctre=129,"Calle Bernardo Sagasta , nº 15 36670 Cuntis - Pontevedra",Hotel,2 Estrellas,+34 986 548 488,info@hotelfonteverde.com
HOTEL FOXOS,https://www.turismo.gal/recurso/-/detalle/272911949/hotel-foxos?langId=es_ES&tp=22&ctre=129,"A LANZADA, nº 2 36990 Sanxenxo - Pontevedra",Hotel,2 Estrellas,+34 986 743 241,info@hotelfoxos.com
